flair,word,count,topic
Business/Finance,manufacturer,427,topic-19
Business/Finance,mumbai,280,topic-19
Business/Finance,using,173,topic-19
Business/Finance,power,172,topic-19
Business/Finance,open,158,topic-19
Business/Finance,technology,86,topic-19
Business/Finance,review,84,topic-19
Business/Finance,supply,57,topic-19
Business/Finance,supplier,45,topic-19
Business/Finance,smps,21,topic-19
Business/Finance,adapter,19,topic-19
Business/Finance,overview,18,topic-19
Business/Finance,importance,10,topic-19
Business/Finance,frame,5,topic-19
Business/Finance,hdpe,5,topic-19
Business/Finance,dc,4,topic-19
Business/Finance,switching,3,topic-19
Business/Finance,fcw,3,topic-19
Business/Finance,merch,3,topic-19
Business/Finance,adaptor,2,topic-19
Business/Finance,adaptersmps,1,topic-19
Business/Finance,pricefcw,1,topic-19
Coronavirus,know,376,topic-19
Coronavirus,amp,304,topic-19
Coronavirus,mumbai,249,topic-19
Coronavirus,open,91,topic-19
Coronavirus,using,82,topic-19
Coronavirus,supply,61,topic-19
Coronavirus,power,41,topic-19
Coronavirus,technology,18,topic-19
Coronavirus,importance,11,topic-19
Coronavirus,review,10,topic-19
Coronavirus,switching,2,topic-19
Coronavirus,frame,1,topic-19
NonPolitical,know,4636,topic-19
NonPolitical,amp,2218,topic-19
NonPolitical,mumbai,2042,topic-19
NonPolitical,using,1061,topic-19
NonPolitical,open,751,topic-19
NonPolitical,power,629,topic-19
NonPolitical,review,469,topic-19
NonPolitical,technology,237,topic-19
NonPolitical,importance,115,topic-19
NonPolitical,supply,99,topic-19
NonPolitical,switching,44,topic-19
NonPolitical,frame,42,topic-19
NonPolitical,dc,31,topic-19
NonPolitical,manufacturer,22,topic-19
NonPolitical,overview,14,topic-19
NonPolitical,supplier,12,topic-19
NonPolitical,adapter,4,topic-19
NonPolitical,merch,4,topic-19
Policy/Economy,amp,536,topic-19
Policy/Economy,know,419,topic-19
Policy/Economy,power,334,topic-19
Policy/Economy,technology,323,topic-19
Policy/Economy,mumbai,250,topic-19
Policy/Economy,open,196,topic-19
Policy/Economy,using,182,topic-19
Policy/Economy,review,113,topic-19
Policy/Economy,supply,92,topic-19
Policy/Economy,importance,42,topic-19
Policy/Economy,manufacturer,13,topic-19
Policy/Economy,frame,12,topic-19
Policy/Economy,overview,11,topic-19
Policy/Economy,supplier,9,topic-19
Policy/Economy,switching,4,topic-19
Policy/Economy,dc,4,topic-19
Politics,amp,2214,topic-19
Politics,know,2080,topic-19
Politics,power,1349,topic-19
Politics,mumbai,853,topic-19
Politics,open,634,topic-19
Politics,using,586,topic-19
Politics,review,189,topic-19
Politics,technology,142,topic-19
Politics,supply,88,topic-19
Politics,importance,79,topic-19
Politics,frame,40,topic-19
Politics,dc,18,topic-19
Politics,switching,12,topic-19
Politics,manufacturer,11,topic-19
Politics,supplier,8,topic-19
Politics,overview,6,topic-19
Politics,merch,1,topic-19
Science/Technology,know,651,topic-19
Science/Technology,amp,480,topic-19
Science/Technology,using,407,topic-19
Science/Technology,technology,396,topic-19
Science/Technology,power,219,topic-19
Science/Technology,review,194,topic-19
Science/Technology,mumbai,134,topic-19
Science/Technology,open,118,topic-19
Science/Technology,supply,36,topic-19
Science/Technology,importance,22,topic-19
Science/Technology,merce,21,topic-19
Science/Technology,manufacturer,14,topic-19
Science/Technology,dc,10,topic-19
Science/Technology,adapter,9,topic-19
Science/Technology,overview,9,topic-19
Science/Technology,switching,7,topic-19
Science/Technology,frame,6,topic-19
Science/Technology,smps,1,topic-19
Science/Technology,supplier,1,topic-19
Science/Technology,adaptor,1,topic-19
[R]eddiquette,know,854,topic-19
[R]eddiquette,amp,317,topic-19
[R]eddiquette,using,164,topic-19
[R]eddiquette,mumbai,156,topic-19
[R]eddiquette,open,117,topic-19
[R]eddiquette,power,107,topic-19
[R]eddiquette,technology,43,topic-19
[R]eddiquette,review,32,topic-19
[R]eddiquette,supply,22,topic-19
[R]eddiquette,manufacturer,9,topic-19
[R]eddiquette,importance,9,topic-19
[R]eddiquette,supplier,8,topic-19
[R]eddiquette,frame,6,topic-19
[R]eddiquette,switching,3,topic-19
[R]eddiquette,overview,2,topic-19
[R]eddiquette,dc,1,topic-19
[R]eddiquette,adapter,1,topic-19
[R]eddiquette,merch,1,topic-19
AskIndia,title,409,topic-20
AskIndia,human,246,topic-20
AskIndia,programming,243,topic-20
AskIndia,approach,175,topic-20
AskIndia,math,131,topic-20
AskIndia,python,125,topic-20
AskIndia,block,95,topic-20
AskIndia,fundamental,39,topic-20
AskIndia,pi,30,topic-20
AskIndia,calculator,22,topic-20
AskIndia,tutorial,22,topic-20
AskIndia,calculation,20,topic-20
AskIndia,sin,17,topic-20
AskIndia,devi,14,topic-20
AskIndia,formula,13,topic-20
AskIndia,diagram,4,topic-20
AskIndia,indiaplease,2,topic-20
Business/Finance,block,24,topic-20
Business/Finance,pi,23,topic-20
Business/Finance,approach,18,topic-20
Business/Finance,human,15,topic-20
Business/Finance,title,11,topic-20
Business/Finance,calculator,10,topic-20
Business/Finance,fundamental,9,topic-20
Business/Finance,calculation,8,topic-20
Business/Finance,tutorial,5,topic-20
Business/Finance,programming,4,topic-20
Business/Finance,sin,3,topic-20
Business/Finance,math,3,topic-20
Business/Finance,devi,2,topic-20
Business/Finance,python,2,topic-20
Business/Finance,formula,2,topic-20
Coronavirus,human,58,topic-20
Coronavirus,approach,13,topic-20
Coronavirus,title,10,topic-20
Coronavirus,devi,5,topic-20
Coronavirus,calculation,4,topic-20
Coronavirus,math,4,topic-20
Coronavirus,diagram,4,topic-20
Coronavirus,block,3,topic-20
Coronavirus,fundamental,2,topic-20
Coronavirus,formula,2,topic-20
Coronavirus,calculator,1,topic-20
Coronavirus,sin,1,topic-20
Coronavirus,tutorial,1,topic-20
NonPolitical,human,566,topic-20
NonPolitical,title,265,topic-20
NonPolitical,block,151,topic-20
NonPolitical,programming,141,topic-20
NonPolitical,approach,104,topic-20
NonPolitical,math,92,topic-20
NonPolitical,devi,59,topic-20
NonPolitical,python,46,topic-20
NonPolitical,fundamental,45,topic-20
NonPolitical,sin,25,topic-20
NonPolitical,formula,21,topic-20
NonPolitical,tutorial,21,topic-20
NonPolitical,pi,16,topic-20
NonPolitical,calculation,13,topic-20
NonPolitical,calculator,9,topic-20
NonPolitical,shakuntala,7,topic-20
NonPolitical,diagram,2,topic-20
NonPolitical,circumference,1,topic-20
Policy/Economy,fundamental,141,topic-20
Policy/Economy,human,132,topic-20
Policy/Economy,approach,62,topic-20
Policy/Economy,block,61,topic-20
Policy/Economy,title,19,topic-20
Policy/Economy,calculator,18,topic-20
Policy/Economy,formula,17,topic-20
Policy/Economy,math,10,topic-20
Policy/Economy,calculation,7,topic-20
Policy/Economy,programming,4,topic-20
Policy/Economy,pi,3,topic-20
Policy/Economy,tutorial,2,topic-20
Policy/Economy,devi,1,topic-20
Politics,human,578,topic-20
Politics,title,140,topic-20
Politics,approach,131,topic-20
Politics,block,122,topic-20
Politics,fundamental,112,topic-20
Politics,formula,45,topic-20
Politics,math,40,topic-20
Politics,devi,35,topic-20
Politics,calculation,16,topic-20
Politics,programming,11,topic-20
Politics,sin,9,topic-20
Politics,python,7,topic-20
Politics,tutorial,5,topic-20
Politics,diagram,5,topic-20
Politics,shakuntala,4,topic-20
Politics,pi,2,topic-20
Politics,calculator,1,topic-20
Politics,circumference,1,topic-20
Science/Technology,human,97,topic-20
Science/Technology,programming,83,topic-20
Science/Technology,block,38,topic-20
Science/Technology,tutorial,38,topic-20
Science/Technology,python,37,topic-20
Science/Technology,approach,26,topic-20
Science/Technology,math,20,topic-20
Science/Technology,calculator,13,topic-20
Science/Technology,title,12,topic-20
Science/Technology,fundamental,12,topic-20
Science/Technology,pi,11,topic-20
Science/Technology,formula,7,topic-20
Science/Technology,diagram,4,topic-20
Science/Technology,sin,4,topic-20
Science/Technology,circumference,3,topic-20
Science/Technology,calculation,2,topic-20
Science/Technology,keywordsvariables,1,topic-20
Science/Technology,indiaplease,1,topic-20
Science/Technology,ysin,1,topic-20
Science/Technology,approachsince,1,topic-20
[R]eddiquette,human,72,topic-20
[R]eddiquette,programming,41,topic-20
[R]eddiquette,fundamental,33,topic-20
[R]eddiquette,title,32,topic-20
[R]eddiquette,approach,27,topic-20
[R]eddiquette,block,19,topic-20
[R]eddiquette,python,17,topic-20
[R]eddiquette,math,16,topic-20
[R]eddiquette,sin,13,topic-20
[R]eddiquette,devi,6,topic-20
[R]eddiquette,formula,5,topic-20
[R]eddiquette,tutorial,2,topic-20
[R]eddiquette,calculation,2,topic-20
[R]eddiquette,shakuntala,2,topic-20
[R]eddiquette,diagram,1,topic-20
AskIndia,india,10916,topic-21
AskIndia,visit,930,topic-21
AskIndia,mean,878,topic-21
AskIndia,top,786,topic-21
AskIndia,pm,416,topic-21
AskIndia,canada,342,topic-21
AskIndia,discussion,282,topic-21
AskIndia,investment,189,topic-21
AskIndia,likely,186,topic-21
AskIndia,trade,111,topic-21
AskIndia,canadian,85,topic-21
AskIndia,french,67,topic-21
AskIndia,president,58,topic-21
AskIndia,deleted,53,topic-21
AskIndia,elected,43,topic-21
AskIndia,agenda,32,topic-21
AskIndia,un,24,topic-21
AskIndia,environmental,23,topic-21
AskIndia,partnership,20,topic-21
AskIndia,justin,2,topic-21
AskIndia,trudeau,1,topic-21
AskIndia,trudeaus,1,topic-21
AskIndia,macron,1,topic-21
Business/Finance,india,4271,topic-21
Business/Finance,top,1283,topic-21
Business/Finance,investment,243,topic-21
Business/Finance,trade,125,topic-21
Business/Finance,visit,98,topic-21
Business/Finance,likely,97,topic-21
Business/Finance,pm,63,topic-21
Business/Finance,canada,39,topic-21
Business/Finance,mean,33,topic-21
Business/Finance,partnership,31,topic-21
Business/Finance,discussion,15,topic-21
Business/Finance,canadian,15,topic-21
Business/Finance,president,10,topic-21
Business/Finance,environmental,7,topic-21
Business/Finance,french,7,topic-21
Business/Finance,deleted,3,topic-21
Business/Finance,agenda,3,topic-21
Business/Finance,un,2,topic-21
Coronavirus,india,1840,topic-21
Coronavirus,pm,381,topic-21
Coronavirus,likely,58,topic-21
Coronavirus,top,50,topic-21
Coronavirus,mean,45,topic-21
Coronavirus,visit,27,topic-21
Coronavirus,president,24,topic-21
Coronavirus,discussion,11,topic-21
Coronavirus,un,10,topic-21
Coronavirus,trade,7,topic-21
Coronavirus,canadian,7,topic-21
Coronavirus,french,5,topic-21
Coronavirus,canada,5,topic-21
Coronavirus,deleted,3,topic-21
Coronavirus,trudeau,2,topic-21
Coronavirus,environmental,2,topic-21
Coronavirus,agenda,2,topic-21
Coronavirus,justin,1,topic-21
Coronavirus,macron,1,topic-21
Coronavirus,elected,1,topic-21
Coronavirus,partnership,1,topic-21
NonPolitical,india,14172,topic-21
NonPolitical,top,1456,topic-21
NonPolitical,pm,898,topic-21
NonPolitical,visit,621,topic-21
NonPolitical,mean,544,topic-21
NonPolitical,likely,267,topic-21
NonPolitical,discussion,257,topic-21
NonPolitical,president,222,topic-21
NonPolitical,canada,197,topic-21
NonPolitical,trade,142,topic-21
NonPolitical,un,111,topic-21
NonPolitical,french,98,topic-21
NonPolitical,investment,92,topic-21
NonPolitical,deleted,72,topic-21
NonPolitical,canadian,57,topic-21
NonPolitical,environmental,52,topic-21
NonPolitical,justin,42,topic-21
NonPolitical,agenda,41,topic-21
NonPolitical,elected,30,topic-21
NonPolitical,partnership,22,topic-21
NonPolitical,trudeau,18,topic-21
NonPolitical,trudeaus,13,topic-21
NonPolitical,khalistani,3,topic-21
NonPolitical,emmanuel,2,topic-21
NonPolitical,macron,2,topic-21
Policy/Economy,india,5650,topic-21
Policy/Economy,pm,322,topic-21
Policy/Economy,trade,309,topic-21
Policy/Economy,top,274,topic-21
Policy/Economy,likely,240,topic-21
Policy/Economy,investment,160,topic-21
Policy/Economy,mean,95,topic-21
Policy/Economy,un,88,topic-21
Policy/Economy,discussion,85,topic-21
Policy/Economy,visit,70,topic-21
Policy/Economy,president,69,topic-21
Policy/Economy,agenda,49,topic-21
Policy/Economy,partnership,32,topic-21
Policy/Economy,canada,24,topic-21
Policy/Economy,environmental,24,topic-21
Policy/Economy,elected,14,topic-21
Policy/Economy,french,13,topic-21
Policy/Economy,justin,7,topic-21
Policy/Economy,deleted,6,topic-21
Policy/Economy,canadian,5,topic-21
Policy/Economy,trudeaus,4,topic-21
Policy/Economy,macron,3,topic-21
Policy/Economy,emmanuel,1,topic-21
Policy/Economy,trudeau,1,topic-21
Politics,india,15340,topic-21
Politics,pm,5785,topic-21
Politics,president,1319,topic-21
Politics,top,839,topic-21
Politics,visit,809,topic-21
Politics,trade,476,topic-21
Politics,mean,404,topic-21
Politics,likely,403,topic-21
Politics,un,376,topic-21
Politics,discussion,280,topic-21
Politics,agenda,255,topic-21
Politics,elected,243,topic-21
Politics,french,122,topic-21
Politics,canada,112,topic-21
Politics,investment,98,topic-21
Politics,deleted,89,topic-21
Politics,canadian,69,topic-21
Politics,trudeau,61,topic-21
Politics,justin,58,topic-21
Politics,partnership,51,topic-21
Politics,environmental,45,topic-21
Politics,macron,45,topic-21
Politics,trudeaus,24,topic-21
Politics,khalistani,22,topic-21
Politics,emmanuel,19,topic-21
Science/Technology,india,3612,topic-21
Science/Technology,top,370,topic-21
Science/Technology,pm,92,topic-21
Science/Technology,visit,57,topic-21
Science/Technology,likely,54,topic-21
Science/Technology,mean,39,topic-21
Science/Technology,french,22,topic-21
Science/Technology,canada,20,topic-21
Science/Technology,investment,20,topic-21
Science/Technology,discussion,19,topic-21
Science/Technology,deleted,16,topic-21
Science/Technology,president,15,topic-21
Science/Technology,trade,15,topic-21
Science/Technology,environmental,9,topic-21
Science/Technology,partnership,7,topic-21
Science/Technology,agenda,3,topic-21
Science/Technology,canadian,3,topic-21
Science/Technology,un,3,topic-21
Science/Technology,emmanuel,2,topic-21
Science/Technology,macron,1,topic-21
Science/Technology,elected,1,topic-21
[R]eddiquette,india,1666,topic-21
[R]eddiquette,top,169,topic-21
[R]eddiquette,pm,167,topic-21
[R]eddiquette,mean,113,topic-21
[R]eddiquette,discussion,88,topic-21
[R]eddiquette,visit,67,topic-21
[R]eddiquette,likely,41,topic-21
[R]eddiquette,president,33,topic-21
[R]eddiquette,un,30,topic-21
[R]eddiquette,canada,25,topic-21
[R]eddiquette,investment,23,topic-21
[R]eddiquette,french,22,topic-21
[R]eddiquette,elected,21,topic-21
[R]eddiquette,trade,17,topic-21
[R]eddiquette,canadian,11,topic-21
[R]eddiquette,deleted,10,topic-21
[R]eddiquette,agenda,9,topic-21
[R]eddiquette,environmental,6,topic-21
[R]eddiquette,macron,4,topic-21
[R]eddiquette,partnership,4,topic-21
[R]eddiquette,emmanuel,3,topic-21
[R]eddiquette,justin,3,topic-21
AskIndia,house,775,topic-22
AskIndia,exam,564,topic-22
AskIndia,answer,495,topic-22
AskIndia,final,341,topic-22
AskIndia,policy,250,topic-22
AskIndia,negative,234,topic-22
AskIndia,correct,197,topic-22
AskIndia,likely,186,topic-22
AskIndia,village,122,topic-22
AskIndia,missed,117,topic-22
AskIndia,energy,109,topic-22
AskIndia,electricity,107,topic-22
AskIndia,bitcoin,95,topic-22
AskIndia,resource,68,topic-22
AskIndia,target,67,topic-22
AskIndia,pattern,61,topic-22
AskIndia,assignment,24,topic-22
AskIndia,node,13,topic-22
AskIndia,renewable,13,topic-22
AskIndia,nptel,13,topic-22
AskIndia,np,7,topic-22
AskIndia,consumes,7,topic-22
AskIndia,nonconventional,3,topic-22
Business/Finance,bitcoin,234,topic-22
Business/Finance,likely,97,topic-22
Business/Finance,house,67,topic-22
Business/Finance,policy,67,topic-22
Business/Finance,energy,47,topic-22
Business/Finance,answer,42,topic-22
Business/Finance,target,37,topic-22
Business/Finance,exam,33,topic-22
Business/Finance,final,26,topic-22
Business/Finance,negative,24,topic-22
Business/Finance,missed,17,topic-22
Business/Finance,correct,15,topic-22
Business/Finance,resource,10,topic-22
Business/Finance,electricity,10,topic-22
Business/Finance,village,8,topic-22
Business/Finance,assignment,6,topic-22
Business/Finance,renewable,5,topic-22
Business/Finance,pattern,5,topic-22
Business/Finance,consumes,1,topic-22
Coronavirus,house,59,topic-22
Coronavirus,likely,58,topic-22
Coronavirus,village,42,topic-22
Coronavirus,negative,34,topic-22
Coronavirus,policy,24,topic-22
Coronavirus,correct,22,topic-22
Coronavirus,answer,22,topic-22
Coronavirus,electricity,14,topic-22
Coronavirus,energy,12,topic-22
Coronavirus,resource,10,topic-22
Coronavirus,final,8,topic-22
Coronavirus,exam,7,topic-22
Coronavirus,missed,6,topic-22
Coronavirus,pattern,3,topic-22
Coronavirus,target,3,topic-22
Coronavirus,bitcoin,1,topic-22
NonPolitical,house,756,topic-22
NonPolitical,exam,552,topic-22
NonPolitical,village,517,topic-22
NonPolitical,answer,391,topic-22
NonPolitical,policy,269,topic-22
NonPolitical,final,268,topic-22
NonPolitical,likely,267,topic-22
NonPolitical,correct,154,topic-22
NonPolitical,energy,152,topic-22
NonPolitical,negative,139,topic-22
NonPolitical,missed,129,topic-22
NonPolitical,target,118,topic-22
NonPolitical,electricity,117,topic-22
NonPolitical,bitcoin,115,topic-22
NonPolitical,resource,60,topic-22
NonPolitical,pattern,54,topic-22
NonPolitical,renewable,26,topic-22
NonPolitical,np,19,topic-22
NonPolitical,assignment,18,topic-22
NonPolitical,consumes,11,topic-22
NonPolitical,nptel,8,topic-22
NonPolitical,aktu,3,topic-22
NonPolitical,node,2,topic-22
Policy/Economy,policy,548,topic-22
Policy/Economy,likely,240,topic-22
Policy/Economy,energy,128,topic-22
Policy/Economy,target,102,topic-22
Policy/Economy,bitcoin,98,topic-22
Policy/Economy,electricity,78,topic-22
Policy/Economy,final,67,topic-22
Policy/Economy,answer,57,topic-22
Policy/Economy,house,57,topic-22
Policy/Economy,village,53,topic-22
Policy/Economy,exam,49,topic-22
Policy/Economy,renewable,37,topic-22
Policy/Economy,negative,35,topic-22
Policy/Economy,missed,27,topic-22
Policy/Economy,correct,26,topic-22
Policy/Economy,resource,23,topic-22
Policy/Economy,pattern,6,topic-22
Policy/Economy,np,3,topic-22
Policy/Economy,node,2,topic-22
Politics,house,637,topic-22
Politics,policy,482,topic-22
Politics,likely,403,topic-22
Politics,village,310,topic-22
Politics,answer,292,topic-22
Politics,target,217,topic-22
Politics,final,198,topic-22
Politics,correct,119,topic-22
Politics,electricity,118,topic-22
Politics,energy,117,topic-22
Politics,negative,109,topic-22
Politics,exam,104,topic-22
Politics,missed,71,topic-22
Politics,pattern,41,topic-22
Politics,bitcoin,39,topic-22
Politics,resource,34,topic-22
Politics,renewable,13,topic-22
Politics,np,6,topic-22
Politics,consumes,4,topic-22
Politics,assignment,2,topic-22
Science/Technology,energy,125,topic-22
Science/Technology,bitcoin,92,topic-22
Science/Technology,exam,71,topic-22
Science/Technology,likely,54,topic-22
Science/Technology,policy,54,topic-22
Science/Technology,answer,53,topic-22
Science/Technology,electricity,49,topic-22
Science/Technology,target,38,topic-22
Science/Technology,final,34,topic-22
Science/Technology,house,30,topic-22
Science/Technology,renewable,25,topic-22
Science/Technology,village,23,topic-22
Science/Technology,pattern,20,topic-22
Science/Technology,correct,19,topic-22
Science/Technology,assignment,17,topic-22
Science/Technology,nptel,16,topic-22
Science/Technology,nonconventional,15,topic-22
Science/Technology,negative,13,topic-22
Science/Technology,missed,12,topic-22
Science/Technology,resource,6,topic-22
Science/Technology,consumes,4,topic-22
Science/Technology,node,4,topic-22
Science/Technology,aktu,2,topic-22
Science/Technology,samps,1,topic-22
[R]eddiquette,house,119,topic-22
[R]eddiquette,exam,82,topic-22
[R]eddiquette,answer,78,topic-22
[R]eddiquette,final,57,topic-22
[R]eddiquette,policy,50,topic-22
[R]eddiquette,village,49,topic-22
[R]eddiquette,likely,41,topic-22
[R]eddiquette,correct,37,topic-22
[R]eddiquette,negative,31,topic-22
[R]eddiquette,missed,28,topic-22
[R]eddiquette,target,26,topic-22
[R]eddiquette,electricity,15,topic-22
[R]eddiquette,bitcoin,14,topic-22
[R]eddiquette,energy,12,topic-22
[R]eddiquette,pattern,10,topic-22
[R]eddiquette,resource,4,topic-22
[R]eddiquette,assignment,4,topic-22
[R]eddiquette,aktu,4,topic-22
[R]eddiquette,node,1,topic-22
[R]eddiquette,np,1,topic-22
AskIndia,good,5994,topic-23
AskIndia,please,4406,topic-23
AskIndia,caption,13,topic-23
Business/Finance,good,265,topic-23
Business/Finance,please,204,topic-23
Coronavirus,please,365,topic-23
Coronavirus,good,158,topic-23
Coronavirus,caption,2,topic-23
NonPolitical,good,3175,topic-23
NonPolitical,please,2201,topic-23
NonPolitical,caption,36,topic-23
Policy/Economy,good,336,topic-23
Policy/Economy,please,218,topic-23
Policy/Economy,caption,1,topic-23
Politics,good,1450,topic-23
Politics,please,935,topic-23
Politics,caption,73,topic-23
Science/Technology,good,373,topic-23
Science/Technology,please,308,topic-23
Science/Technology,caption,1,topic-23
[R]eddiquette,good,548,topic-23
[R]eddiquette,please,535,topic-23
[R]eddiquette,caption,1,topic-23
AskIndia,bank,1249,topic-24
AskIndia,account,1187,topic-24
AskIndia,open,739,topic-24
AskIndia,tax,697,topic-24
AskIndia,regular,249,topic-24
AskIndia,branch,150,topic-24
AskIndia,partner,146,topic-24
AskIndia,corporate,137,topic-24
AskIndia,deposit,122,topic-24
AskIndia,atm,109,topic-24
AskIndia,august,104,topic-24
AskIndia,saving,102,topic-24
AskIndia,corporation,34,topic-24
AskIndia,prestige,9,topic-24
AskIndia,arogya,9,topic-24
AskIndia,jumbo,5,topic-24
AskIndia,khadi,5,topic-24
AskIndia,raymond,4,topic-24
AskIndia,rainbow,3,topic-24
AskIndia,karur,1,topic-24
AskIndia,vysya,1,topic-24
Business/Finance,bank,1048,topic-24
Business/Finance,tax,534,topic-24
Business/Finance,account,366,topic-24
Business/Finance,open,158,topic-24
Business/Finance,corporate,89,topic-24
Business/Finance,corporation,64,topic-24
Business/Finance,deposit,59,topic-24
Business/Finance,atm,46,topic-24
Business/Finance,saving,43,topic-24
Business/Finance,branch,38,topic-24
Business/Finance,partner,37,topic-24
Business/Finance,august,32,topic-24
Business/Finance,karur,28,topic-24
Business/Finance,vysya,26,topic-24
Business/Finance,regular,23,topic-24
Business/Finance,kvb,17,topic-24
Business/Finance,khadi,8,topic-24
Business/Finance,raymond,6,topic-24
Business/Finance,jumbo,3,topic-24
Business/Finance,kvic,2,topic-24
Business/Finance,hnis,2,topic-24
Business/Finance,prestige,2,topic-24
Business/Finance,rainbow,2,topic-24
Business/Finance,arogya,1,topic-24
Business/Finance,yuvashakti,1,topic-24
Coronavirus,open,91,topic-24
Coronavirus,bank,40,topic-24
Coronavirus,account,27,topic-24
Coronavirus,regular,19,topic-24
Coronavirus,saving,18,topic-24
Coronavirus,tax,15,topic-24
Coronavirus,corporate,8,topic-24
Coronavirus,branch,7,topic-24
Coronavirus,corporation,7,topic-24
Coronavirus,partner,4,topic-24
Coronavirus,atm,3,topic-24
Coronavirus,deposit,2,topic-24
Coronavirus,arogya,2,topic-24
Coronavirus,august,1,topic-24
Coronavirus,khadi,1,topic-24
NonPolitical,bank,960,topic-24
NonPolitical,account,778,topic-24
NonPolitical,open,751,topic-24
NonPolitical,tax,403,topic-24
NonPolitical,august,225,topic-24
NonPolitical,regular,190,topic-24
NonPolitical,atm,155,topic-24
NonPolitical,branch,150,topic-24
NonPolitical,saving,115,topic-24
NonPolitical,corporate,109,topic-24
NonPolitical,partner,106,topic-24
NonPolitical,corporation,75,topic-24
NonPolitical,deposit,57,topic-24
NonPolitical,rainbow,21,topic-24
NonPolitical,khadi,8,topic-24
NonPolitical,jumbo,7,topic-24
NonPolitical,raymond,3,topic-24
NonPolitical,vysya,2,topic-24
NonPolitical,prestige,2,topic-24
NonPolitical,karur,2,topic-24
NonPolitical,hnis,1,topic-24
NonPolitical,kvic,1,topic-24
NonPolitical,arogya,1,topic-24
Policy/Economy,tax,968,topic-24
Policy/Economy,bank,835,topic-24
Policy/Economy,account,201,topic-24
Policy/Economy,open,196,topic-24
Policy/Economy,august,135,topic-24
Policy/Economy,corporate,95,topic-24
Policy/Economy,deposit,52,topic-24
Policy/Economy,corporation,41,topic-24
Policy/Economy,atm,33,topic-24
Policy/Economy,saving,28,topic-24
Policy/Economy,branch,27,topic-24
Policy/Economy,regular,26,topic-24
Policy/Economy,partner,25,topic-24
Policy/Economy,hnis,5,topic-24
Policy/Economy,khadi,4,topic-24
Policy/Economy,raymond,1,topic-24
Policy/Economy,jumbo,1,topic-24
Policy/Economy,kvic,1,topic-24
Politics,open,634,topic-24
Politics,tax,549,topic-24
Politics,bank,423,topic-24
Politics,account,288,topic-24
Politics,august,132,topic-24
Politics,corporate,117,topic-24
Politics,partner,87,topic-24
Politics,regular,67,topic-24
Politics,corporation,64,topic-24
Politics,branch,48,topic-24
Politics,saving,39,topic-24
Politics,deposit,32,topic-24
Politics,khadi,23,topic-24
Politics,atm,19,topic-24
Politics,prestige,19,topic-24
Politics,arogya,13,topic-24
Politics,rainbow,6,topic-24
Politics,vysya,2,topic-24
Politics,kvic,1,topic-24
Politics,hnis,1,topic-24
Politics,jumbo,1,topic-24
Science/Technology,account,134,topic-24
Science/Technology,open,118,topic-24
Science/Technology,bank,97,topic-24
Science/Technology,august,53,topic-24
Science/Technology,tax,34,topic-24
Science/Technology,saving,26,topic-24
Science/Technology,partner,13,topic-24
Science/Technology,corporate,13,topic-24
Science/Technology,regular,12,topic-24
Science/Technology,corporation,11,topic-24
Science/Technology,branch,7,topic-24
Science/Technology,deposit,6,topic-24
Science/Technology,atm,4,topic-24
Science/Technology,rainbow,4,topic-24
Science/Technology,raymond,2,topic-24
Science/Technology,jumbo,2,topic-24
Science/Technology,karur,1,topic-24
Science/Technology,prestige,1,topic-24
Science/Technology,arogya,1,topic-24
[R]eddiquette,bank,199,topic-24
[R]eddiquette,account,141,topic-24
[R]eddiquette,open,117,topic-24
[R]eddiquette,tax,91,topic-24
[R]eddiquette,regular,41,topic-24
[R]eddiquette,corporate,26,topic-24
[R]eddiquette,august,26,topic-24
[R]eddiquette,branch,22,topic-24
[R]eddiquette,atm,18,topic-24
[R]eddiquette,partner,16,topic-24
[R]eddiquette,saving,14,topic-24
[R]eddiquette,deposit,10,topic-24
[R]eddiquette,corporation,5,topic-24
[R]eddiquette,prestige,2,topic-24
[R]eddiquette,karur,1,topic-24
[R]eddiquette,vysya,1,topic-24
[R]eddiquette,jumbo,1,topic-24
[R]eddiquette,khadi,1,topic-24
AskIndia,back,2277,topic-25
AskIndia,must,605,topic-25
AskIndia,side,495,topic-25
AskIndia,computer,443,topic-25
AskIndia,among,348,topic-25
AskIndia,survey,329,topic-25
AskIndia,lower,229,topic-25
AskIndia,include,177,topic-25
AskIndia,pain,162,topic-25
AskIndia,upper,101,topic-25
AskIndia,movement,100,topic-25
AskIndia,joint,49,topic-25
AskIndia,specialist,46,topic-25
AskIndia,neck,38,topic-25
AskIndia,worker,37,topic-25
AskIndia,weakness,15,topic-25
AskIndia,swelling,6,topic-25
AskIndia,symptom,2,topic-25
AskIndia,redness,2,topic-25
AskIndia,repositioning,1,topic-25
AskIndia,ergonomically,1,topic-25
AskIndia,warmth,1,topic-25
Business/Finance,specialist,204,topic-25
Business/Finance,back,187,topic-25
Business/Finance,must,130,topic-25
Business/Finance,among,60,topic-25
Business/Finance,lower,53,topic-25
Business/Finance,survey,50,topic-25
Business/Finance,include,38,topic-25
Business/Finance,side,35,topic-25
Business/Finance,computer,33,topic-25
Business/Finance,joint,28,topic-25
Business/Finance,movement,16,topic-25
Business/Finance,pain,16,topic-25
Business/Finance,worker,3,topic-25
Business/Finance,swelling,2,topic-25
Business/Finance,redness,2,topic-25
Business/Finance,warmth,2,topic-25
Business/Finance,stiffness,2,topic-25
